Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,155.960007,156.279999,151.020004,151.910004,143.191711,14002700
2021-07-19,148.550003,149.820007,145.710007,146.970001,138.535202,22172900
2021-07-20,146.520004,151.119995,146.330002,149.710007,141.117950,15385200
2021-07-21,152.050003,153.649994,151.360001,152.860001,144.087158,12356700
2021-07-22,152.880005,153.440002,149.970001,150.929993,142.267914,9913300
2021-07-23,151.479996,152.839996,150.250000,150.639999,141.994583,9666100
2021-07-26,150.190002,151.960007,150.169998,151.649994,142.946609,8208000
2021-07-27,150.399994,152.490005,149.800003,151.449997,142.758087,11218700
2021-07-28,152.289993,152.770004,150.880005,151.699997,142.993744,9217300
2021-07-29,153.139999,153.869995,151.910004,153.000000,144.219131,9063500
2021-07-30,152.580002,153.669998,151.199997,151.779999,143.069153,9805200
2021-08-02,152.029999,154.449997,151.070007,151.169998,142.494171,10203200
2021-08-03,151.949997,153.320007,149.520004,152.889999,144.115448,10394800
2021-08-04,151.250000,153.369995,150.910004,151.240005,142.560150,10155000
2021-08-05,152.279999,153.690002,152.009995,153.149994,144.360519,9151500
2021-08-06,155.190002,157.820007,155.110001,157.500000,148.460876,13328800
2021-08-09,157.520004,158.550003,155.899994,157.330002,148.300644,9516900
2021-08-10,156.740005,159.979996,156.309998,159.259995,150.119843,8667000
2021-08-11,160.000000,161.500000,159.080002,161.160004,151.910812,9156500
2021-08-12,161.880005,162.369995,160.550003,161.789993,152.504654,8844200
2021-08-13,161.789993,162.160004,159.570007,159.979996,150.798523,8980900
2021-08-16,158.940002,159.029999,156.779999,158.929993,149.808807,8755800
2021-08-17,157.570007,158.860001,155.270004,157.009995,147.998978,9347200
2021-08-18,156.309998,158.009995,155.339996,155.580002,146.651062,8065500
2021-08-19,153.160004,155.559998,153.009995,154.279999,145.425659,9517700
2021-08-20,154.350006,154.899994,153.160004,154.720001,145.840408,6974100
2021-08-23,155.330002,157.089996,155.240005,156.699997,147.706787,7934600
2021-08-24,157.000000,158.550003,156.869995,157.669998,148.621109,7670900
2021-08-25,158.509995,161.779999,157.800003,160.919998,151.684570,11335000
2021-08-26,162.259995,163.830002,161.149994,161.750000,152.466965,11027500
2021-08-27,161.750000,163.160004,161.259995,163.050003,153.692368,8780200
2021-08-30,163.210007,163.490005,159.880005,160.440002,151.232147,7937600
2021-08-31,160.440002,161.369995,159.350006,159.949997,150.770248,12340800
2021-09-01,160.220001,160.759995,158.970001,159.720001,150.553467,8729900
2021-09-02,160.020004,161.610001,159.429993,160.460007,151.250992,8813300
2021-09-03,160.389999,160.889999,159.149994,159.490005,150.336655,7959700
2021-09-07,159.990005,161.380005,158.960007,159.210007,150.072739,9285600
2021-09-08,158.889999,159.580002,158.039993,158.500000,149.403442,7852700
2021-09-09,158.270004,160.830002,158.080002,159.190002,150.053864,7904300
2021-09-10,160.559998,160.720001,157.220001,157.360001,148.328918,8311600
2021-09-13,158.529999,160.050003,158.070007,159.860001,150.685425,10052800
2021-09-14,160.449997,161.339996,156.259995,157.070007,148.055557,11685600
2021-09-15,156.720001,158.690002,156.470001,158.160004,149.083008,11691500
2021-09-16,159.410004,160.850006,157.220001,158.089996,149.017014,10880900
2021-09-17,157.380005,159.009995,157.000000,157.679993,148.630539,25581600
2021-09-20,153.889999,154.559998,150.490005,152.960007,144.181442,15819900
2021-09-21,153.529999,154.550003,152.580002,152.979996,144.200272,8999900
2021-09-22,155.199997,157.250000,155.100006,155.910004,146.962128,11236200
2021-09-23,158.000000,161.710007,157.669998,161.179993,151.929642,12336100
2021-09-24,161.440002,163.589996,160.820007,163.039993,153.682892,10102400
2021-09-27,165.000000,167.399994,164.610001,166.979996,157.396790,13220900
2021-09-28,167.699997,169.300003,165.660004,166.080002,156.548462,13387900
2021-09-29,166.210007,166.899994,165.039993,165.949997,156.425919,7777100
2021-09-30,166.919998,166.990005,162.789993,163.690002,154.295624,13161200
2021-10-01,164.000000,168.300003,163.600006,167.130005,157.538208,11285000
2021-10-04,166.970001,170.440002,165.729996,166.949997,157.368515,14120000
2021-10-05,167.210007,170.139999,166.669998,168.660004,159.938385,12292900
2021-10-06,167.990005,169.100006,166.000000,169.020004,160.279770,8692600
2021-10-07,171.199997,171.509995,169.539993,170.089996,161.294449,10195400
2021-10-08,170.020004,171.339996,169.300003,170.220001,161.417694,8190100
2021-10-11,170.800003,171.289993,166.460007,166.639999,158.022812,12154700
2021-10-12,165.750000,166.690002,164.770004,165.360001,156.809036,13032600
2021-10-13,164.070007,165.410004,160.600006,161.000000,152.674469,22753500
2021-10-14,161.750000,164.009995,160.059998,163.470001,155.016754,15176800
2021-10-15,165.350006,167.169998,164.139999,166.610001,157.994400,14267400
2021-10-18,166.479996,168.610001,165.910004,166.550003,157.937515,12672900
2021-10-19,167.399994,168.649994,166.580002,168.570007,159.853027,8053900
2021-10-20,168.300003,170.869995,167.460007,170.839996,162.005646,8185600
2021-10-21,170.759995,171.330002,168.679993,169.500000,160.734924,8415200
2021-10-22,170.029999,172.089996,169.699997,171.779999,162.897034,8817900
2021-10-25,172.710007,172.960007,170.479996,170.940002,162.100479,10159200
2021-10-26,171.000000,172.490005,170.539993,171.399994,162.536667,8015100
2021-10-27,170.320007,170.699997,167.339996,167.830002,159.151306,9847000
2021-10-28,168.300003,170.509995,167.960007,170.360001,161.550476,7212900
2021-10-29,171.179993,172.240005,169.389999,169.889999,161.104767,8140100
2021-11-01,172.039993,172.330002,169.009995,169.800003,161.019440,7435500
2021-11-02,169.800003,171.690002,168.919998,170.470001,161.654785,7173800
2021-11-03,170.130005,171.130005,169.149994,170.529999,161.711655,8402700
2021-11-04,170.000000,170.199997,166.490005,168.289993,159.587494,9574200
2021-11-05,168.899994,170.089996,167.410004,168.050003,159.359924,7975600
2021-11-08,169.050003,170.919998,168.740005,169.059998,160.317703,6413700
2021-11-09,167.350006,168.470001,166.600006,167.779999,159.103882,7990300
2021-11-10,167.449997,168.949997,167.089996,167.619995,158.952164,6999200
2021-11-11,167.520004,168.679993,166.899994,167.610001,158.942657,5815300
2021-11-12,167.649994,167.740005,165.720001,166.860001,158.231461,8113400
2021-11-15,167.210007,167.789993,166.000000,166.559998,157.946960,6492500
2021-11-16,167.059998,167.070007,165.119995,165.360001,156.809036,9706100
2021-11-17,165.210007,165.559998,163.389999,164.470001,155.965057,9909600
2021-11-18,164.389999,164.850006,162.559998,163.050003,154.618484,8122500
2021-11-19,161.300003,162.110001,159.449997,160.919998,152.598618,12193600
2021-11-22,164.160004,165.979996,162.990005,164.350006,155.851257,14549900
2021-11-23,165.500000,168.559998,165.369995,168.279999,159.578033,12354400
2021-11-24,168.460007,169.440002,166.440002,166.960007,158.326309,9629800
2021-11-26,162.139999,162.649994,158.820007,161.929993,153.556396,13619300
2021-11-29,163.309998,164.779999,159.820007,161.229996,152.892593,12104400
2021-11-30,159.160004,160.630005,158.289993,158.830002,150.616699,18922600
2021-12-01,161.000000,163.270004,157.800003,157.889999,149.725296,12253400
2021-12-02,159.830002,163.250000,158.800003,161.210007,152.873627,12969900
2021-12-03,161.500000,161.830002,157.190002,158.289993,150.104614,12681800
2021-12-06,161.009995,162.610001,159.460007,160.160004,151.877930,11186500
2021-12-07,161.880005,163.389999,161.160004,162.570007,154.163300,9851600
2021-12-08,162.660004,163.270004,160.169998,160.710007,152.399490,11705700
2021-12-09,159.649994,160.929993,158.649994,160.460007,152.162430,11189600
2021-12-10,161.320007,161.699997,159.130005,159.820007,151.555527,10405400
2021-12-13,159.500000,159.789993,157.279999,157.919998,149.753754,12069000
2021-12-14,157.449997,160.889999,157.300003,159.130005,150.901199,12563600
2021-12-15,159.850006,159.850006,157.350006,157.940002,149.772720,14014200
2021-12-16,160.389999,161.820007,158.699997,160.410004,152.114990,19542800
2021-12-17,159.320007,159.380005,155.179993,156.759995,148.653717,28082000
2021-12-20,154.509995,154.699997,151.839996,153.940002,145.979553,15148000
2021-12-21,155.410004,157.179993,155.089996,156.089996,148.018402,11291300
2021-12-22,155.750000,157.059998,155.240005,156.699997,148.596832,7273000
2021-12-23,157.610001,159.119995,157.210007,157.259995,149.127869,8055200
2021-12-27,157.600006,158.199997,156.339996,158.160004,149.981339,6188100
2021-12-28,158.199997,160.149994,158.080002,158.639999,150.436508,6342300
2021-12-29,158.850006,159.630005,158.149994,158.559998,150.360641,6398900
2021-12-30,159.110001,160.240005,158.369995,158.479996,150.284790,6948200
2021-12-31,158.449997,159.289993,157.960007,158.350006,150.161530,5805900
2022-01-03,159.860001,162.639999,159.509995,161.699997,153.338272,13120900
2022-01-04,164.309998,168.580002,164.229996,167.830002,159.151306,20195800
2022-01-05,167.820007,168.360001,163.729996,163.779999,156.241684,17539400
2022-01-06,166.910004,167.369995,163.869995,165.520004,157.901596,14047500
2022-01-07,165.669998,167.529999,165.059998,167.160004,159.466125,13913300
2022-01-10,169.070007,169.309998,165.529999,167.320007,159.618774,12922500
2022-01-11,168.259995,168.520004,166.309998,167.490005,159.780930,11854100
2022-01-12,168.460007,169.589996,167.179993,168.440002,160.687210,12568000
2022-01-13,168.339996,169.809998,167.889999,168.229996,160.486862,13623400
2022-01-14,160.759995,161.029999,156.899994,157.889999,150.622787,40158400
2022-01-18,155.779999,155.779999,150.539993,151.270004,144.307495,32324800
2022-01-19,151.570007,152.229996,148.550003,148.929993,142.075180,22380000
2022-01-20,148.990005,150.610001,147.360001,147.660004,140.863647,14860800
2022-01-21,147.500000,147.509995,144.270004,145.080002,138.402374,20705400
2022-01-24,142.279999,145.479996,139.570007,144.949997,138.278351,28471400
2022-01-25,143.649994,146.850006,140.789993,146.529999,139.785660,18915900
2022-01-26,148.720001,150.570007,145.960007,147.919998,141.111664,20709100
2022-01-27,149.419998,150.380005,144.130005,145.309998,138.621796,17536800
2022-01-28,144.190002,146.759995,142.169998,146.610001,139.861969,14117000
2022-01-31,145.639999,148.789993,144.669998,148.600006,141.760391,13985700
2022-02-01,148.690002,151.470001,148.300003,151.149994,144.192993,14584900
2022-02-02,150.500000,150.940002,148.070007,149.940002,143.038712,12441100
2022-02-03,150.000000,151.649994,148.289993,148.699997,141.855774,12474900
2022-02-04,149.100006,153.500000,148.770004,152.559998,145.538101,16654400
2022-02-07,153.270004,153.619995,150.850006,153.070007,146.024658,12572300
2022-02-08,155.000000,158.479996,154.800003,155.949997,148.772064,20411400
2022-02-09,156.589996,157.429993,155.820007,156.600006,149.392181,9131100
2022-02-10,156.660004,159.029999,155.220001,155.949997,148.772064,16455600
2022-02-11,155.610001,158.190002,152.970001,153.919998,146.835526,16830000
2022-02-14,152.729996,153.679993,150.320007,152.490005,145.471329,17026500
2022-02-15,154.509995,155.940002,153.850006,154.720001,147.598694,9500000
2022-02-16,153.740005,156.100006,153.740005,155.000000,147.865784,9076500
2022-02-17,153.000000,153.729996,150.669998,151.429993,144.460129,11367500
2022-02-18,152.130005,154.139999,151.130005,152.139999,145.137451,11733300
2022-02-22,150.600006,153.240005,150.410004,151.869995,144.879868,11333500
2022-02-23,153.119995,153.300003,147.970001,148.690002,141.846222,11799000
2022-02-24,142.940002,144.990005,139.779999,144.550003,137.896790,25655100
2022-02-25,145.250000,150.130005,144.910004,147.970001,141.159378,18367700
2022-02-28,143.550003,145.059998,140.880005,141.800003,135.273361,31315300
2022-03-01,140.039993,140.479996,133.580002,136.449997,130.169601,36840400
2022-03-02,137.289993,140.039993,136.610001,139.279999,132.869339,19405600
2022-03-03,139.839996,140.979996,137.059998,138.289993,131.924896,16640800
2022-03-04,134.940002,135.419998,132.399994,134.399994,128.213959,21016000
2022-03-07,132.169998,132.690002,128.949997,129.210007,123.262848,27560100
2022-03-08,129.639999,131.789993,127.269997,128.300003,122.394730,19207800
2022-03-09,132.899994,135.240005,132.440002,133.440002,127.298149,17536200
2022-03-10,131.860001,133.449997,130.320007,131.860001,125.790863,15604200
2022-03-11,132.490005,134.080002,128.419998,128.889999,122.957565,20061800
2022-03-14,129.460007,132.919998,129.229996,130.169998,124.178665,15786900
2022-03-15,131.800003,133.550003,131.130005,132.479996,126.382339,15096600
2022-03-16,134.869995,138.490005,134.429993,138.399994,132.029846,20354900
2022-03-17,136.860001,140.190002,135.919998,140.149994,133.699295,17050500
2022-03-18,140.190002,140.850006,138.460007,140.100006,133.651611,23656500
2022-03-21,140.350006,140.759995,138.729996,139.649994,133.222336,12676100
2022-03-22,142.270004,143.929993,141.720001,142.619995,136.055618,13548600
2022-03-23,140.979996,141.589996,139.199997,139.779999,133.346313,12093200
2022-03-24,140.300003,140.710007,139.110001,140.690002,134.214462,10017600
2022-03-25,141.089996,143.179993,140.800003,141.919998,135.387833,8383500
2022-03-28,140.000000,140.970001,137.899994,140.869995,134.386169,10818100
2022-03-29,143.350006,143.600006,140.240005,141.179993,134.681900,11316500
2022-03-30,141.899994,142.119995,139.910004,140.539993,134.071350,8771000
2022-03-31,139.830002,140.350006,136.259995,136.320007,130.045609,17353900
2022-04-01,137.399994,137.410004,133.800003,135.309998,129.082077,15721300
2022-04-04,134.119995,136.940002,132.889999,135.910004,129.654480,17416400
2022-04-05,134.070007,135.399994,133.009995,133.339996,128.145630,12110300
2022-04-06,131.580002,132.559998,130.960007,131.490005,126.367706,12914700
2022-04-07,130.949997,131.919998,128.729996,131.089996,125.983269,12994200
2022-04-08,131.669998,133.899994,131.490005,133.490005,128.289780,13126900
2022-04-11,133.000000,134.899994,132.570007,133.000000,127.818871,10466400
2022-04-12,132.139999,134.580002,130.699997,131.539993,126.415749,12989900
2022-04-13,126.940002,129.250000,126.010002,127.300003,122.340919,30838000
2022-04-14,126.500000,128.300003,125.019997,126.120003,121.206886,18835200
2022-04-18,125.669998,129.240005,125.540001,128.460007,123.455734,11834400
2022-04-19,128.449997,131.320007,128.229996,131.119995,126.012108,15015400
2022-04-20,132.520004,133.509995,131.339996,131.580002,126.454178,13430200
2022-04-21,132.220001,132.809998,129.960007,130.559998,125.473915,12174200
2022-04-22,130.279999,130.520004,126.690002,126.809998,121.870003,14318800
2022-04-25,126.010002,127.120003,123.110001,126.769997,121.831558,17149000
2022-04-26,124.639999,126.410004,122.870003,123.019997,118.227646,17209500
2022-04-27,122.330002,123.559998,121.220001,121.419998,116.689964,17215200
2022-04-28,122.809998,123.650002,121.139999,123.339996,118.535179,13015600
2022-04-29,123.050003,123.610001,118.900002,119.360001,114.710236,14874800
2022-05-02,119.879997,120.709999,118.220001,120.449997,115.757767,18545000
2022-05-03,121.529999,124.169998,120.779999,123.029999,118.237259,15720900
2022-05-04,122.800003,127.400002,122.739998,127.099998,122.148705,17128500
2022-05-05,125.250000,126.099998,122.160004,123.919998,119.092583,15055400
2022-05-06,123.800003,124.290001,121.180000,123.720001,118.900383,14417900
2022-05-09,122.110001,123.330002,120.500000,121.860001,117.112831,14312300
2022-05-10,123.110001,123.779999,117.559998,118.889999,114.258537,16382400
2022-05-11,119.300003,122.889999,117.940002,118.139999,113.537750,14630300
2022-05-12,117.000000,118.320000,115.370003,118.040001,113.441650,16318800
2022-05-13,119.410004,120.250000,117.959999,119.089996,114.450745,10443200
2022-05-16,118.540001,119.459999,117.230003,118.260002,113.653084,10269000
2022-05-17,121.040001,122.970001,120.809998,122.180000,117.420372,11160200
2022-05-18,121.300003,121.970001,119.529999,120.089996,115.411789,12664900
2022-05-19,118.190002,119.650002,117.629997,118.309998,113.701126,12765800
2022-05-20,119.459999,119.669998,115.019997,117.339996,112.768921,13150100
2022-05-23,120.459999,126.570000,120.449997,124.599998,119.746094,24376700
2022-05-24,124.360001,127.489998,123.110001,126.360001,121.437546,19324900
2022-05-25,126.279999,127.860001,125.169998,127.239998,122.283249,12780400
2022-05-26,128.369995,130.190002,128.210007,129.440002,124.397560,15990900
2022-05-27,130.160004,131.270004,129.139999,131.270004,126.156265,11177800
2022-05-31,130.179993,133.149994,129.710007,132.229996,127.078865,17015000
2022-06-01,132.869995,132.869995,128.669998,129.910004,124.849236,10768000
2022-06-02,129.899994,132.009995,128.669998,132.000000,126.857834,8374800
2022-06-03,131.210007,131.770004,129.990005,130.160004,125.089508,8596000
2022-06-06,131.089996,132.389999,129.460007,129.729996,124.676247,11323500
2022-06-07,128.830002,130.320007,128.619995,130.070007,125.003029,6722200
2022-06-08,129.000000,129.449997,126.900002,128.000000,123.013649,8422100
2022-06-09,127.370003,128.100006,125.269997,125.309998,120.428436,13560100
2022-06-10,122.589996,123.400002,119.320000,119.550003,114.892822,12945200
2022-06-13,116.860001,117.949997,115.059998,115.989998,111.471504,16805600
2022-06-14,115.550003,117.320000,113.220001,114.059998,109.616699,13357900
2022-06-15,115.620003,116.949997,113.169998,115.410004,110.914108,14083500
2022-06-16,113.860001,114.260002,111.870003,113.430000,109.011246,16724900
2022-06-17,113.540001,114.629997,112.160004,113.029999,108.626816,30919900
2022-06-21,115.870003,117.029999,115.040001,115.830002,111.317741,11680500
2022-06-22,114.879997,116.199997,114.389999,115.180000,110.693062,9842700
2022-06-23,115.010002,115.180000,111.480003,113.919998,109.482140,11851500
2022-06-24,113.230003,117.820000,112.830002,117.320000,112.749687,14841100
2022-06-27,118.059998,118.500000,115.639999,116.379997,111.846306,11280500
2022-06-28,117.669998,119.290001,115.599998,115.820000,111.308128,11590900
2022-06-29,116.000000,116.820000,114.730003,115.300003,110.808388,9338400
2022-06-30,113.169998,114.080002,110.930000,112.610001,108.223190,15172600
2022-07-01,112.650002,114.419998,111.160004,114.050003,109.607094,10573600
2022-07-05,110.769997,112.709999,109.300003,112.620003,109.190186,12514200
2022-07-06,111.730003,112.989998,110.790001,111.889999,108.482414,10656200
2022-07-07,113.500000,114.900002,113.400002,114.720001,111.226219,10347400
2022-07-08,115.160004,115.650002,113.610001,114.360001,110.877190,8807800
2022-07-11,113.550003,114.230003,112.220001,112.860001,109.422867,7939500
2022-07-12,112.580002,115.180000,112.260002,112.970001,109.529518,11250900
2022-07-13,111.750000,112.480003,110.379997,111.910004,108.501808,12979900
2022-07-14,107.989998,108.230003,106.059998,108.000000,104.710876,26204800
2022-07-15,109.160004,113.879997,107.669998,112.949997,109.510124,18863900
2022-07-18,114.769997,115.839996,111.290001,111.790001,108.385460,13977900
2022-07-19,113.129997,114.940002,112.669998,114.559998,111.071091,11862300
2022-07-20,114.099998,114.739998,113.480003,114.540001,111.051704,11667500
2022-07-21,114.440002,115.529999,113.370003,115.320000,111.807953,11595900
2022-07-22,115.239998,116.250000,113.669998,114.760002,111.265007,7645500
2022-07-25,115.839996,116.459999,114.769997,115.220001,111.710999,9394000
2022-07-26,114.580002,115.580002,113.029999,113.419998,109.965813,10675100
2022-07-27,114.010002,115.739998,113.300003,115.239998,111.730377,9337400
2022-07-28,115.250000,115.980003,113.529999,114.809998,111.313477,10384800
2022-07-29,115.589996,116.500000,114.790001,115.360001,111.846733,12944500
2022-08-01,114.500000,115.110001,113.070000,114.209999,110.731758,14740400
2022-08-02,113.919998,114.400002,112.269997,112.430000,109.005966,14942900
2022-08-03,113.449997,114.099998,111.709999,113.610001,110.150024,14394500
2022-08-04,112.849998,113.320000,111.019997,112.360001,108.938103,18033900
2022-08-05,112.529999,116.190002,112.050003,115.760002,112.234558,14174600
2022-08-08,116.250000,116.699997,114.180000,114.349998,110.867493,10332500
2022-08-09,114.750000,115.989998,114.370003,115.379997,111.866127,10233800
2022-08-10,117.959999,119.370003,117.500000,118.389999,114.784447,12847300
2022-08-11,119.900002,121.199997,119.309998,120.139999,116.481155,11684900
2022-08-12,120.669998,122.250000,119.440002,122.129997,118.410553,9906700
2022-08-15,121.139999,122.720001,120.599998,122.459999,118.730499,8456200
2022-08-16,122.290001,124.239998,121.870003,123.629997,119.864876,9555000
2022-08-17,122.300003,123.160004,121.690002,122.589996,118.856544,8149300
2022-08-18,122.239998,122.470001,120.550003,121.639999,117.935478,9531800
2022-08-19,120.620003,120.989998,118.110001,118.629997,115.017143,13464500
2022-08-22,116.750000,117.160004,115.500000,116.669998,113.116837,8967600
2022-08-23,116.690002,117.290001,115.379997,115.519997,112.001862,7607000
2022-08-24,115.290001,116.410004,114.449997,115.800003,112.273338,9771300
2022-08-25,116.160004,118.739998,115.680000,118.550003,114.939583,10758900
2022-08-26,119.459999,119.989998,114.599998,114.669998,111.177742,11276200
2022-08-29,114.000000,114.860001,113.459999,114.389999,110.906273,8117300
2022-08-30,115.000000,115.580002,113.360001,114.410004,110.925667,10745400
2022-08-31,114.480003,115.029999,113.339996,113.730003,110.266380,10738300
2022-09-01,113.290001,114.629997,111.910004,114.510002,111.022621,9979800
2022-09-02,115.870003,117.449997,113.190002,113.709999,110.246979,10666600
2022-09-06,114.330002,114.750000,112.070000,113.739998,110.276054,9751900
2022-09-07,113.129997,116.110001,112.760002,115.900002,112.370285,10647900
2022-09-08,115.279999,118.790001,114.629997,118.599998,114.988052,11435000
2022-09-09,119.139999,120.050003,118.669998,119.169998,115.540695,9299700
2022-09-12,120.620003,121.550003,119.790001,120.580002,116.907761,8614600
2022-09-13,118.070000,118.919998,115.779999,116.389999,112.845367,12904600
2022-09-14,116.699997,117.839996,114.879997,116.120003,112.583580,9345700
2022-09-15,116.120003,119.379997,115.760002,117.870003,114.280289,10821400
2022-09-16,117.389999,117.400002,115.370003,117.080002,113.514351,14844100
2022-09-19,116.000000,118.730003,115.510002,118.160004,114.561462,8201300
2022-09-20,117.410004,117.690002,114.639999,115.830002,112.302422,9619000
2022-09-21,116.540001,116.599998,112.419998,112.489998,109.064133,12606300
2022-09-22,113.379997,113.599998,111.070000,111.209999,107.823120,11684500
2022-09-23,110.050003,110.339996,107.160004,109.139999,105.816154,18138600
2022-09-26,108.000000,109.610001,106.059998,106.790001,103.537735,15753600
2022-09-27,107.750000,108.169998,104.650002,105.849998,102.626358,12793600
2022-09-28,105.949997,108.730003,105.639999,107.989998,104.701180,12762600
2022-09-29,106.949997,107.279999,104.400002,106.160004,102.926918,12713900
2022-09-30,106.059998,107.620003,104.400002,104.500000,101.317474,15973400
2022-10-03,105.620003,108.360001,104.459999,107.730003,104.449112,12248100
2022-10-04,110.610001,112.989998,109.860001,112.769997,109.335602,16013600
2022-10-05,109.750000,110.949997,108.830002,110.389999,107.985672,10943500
2022-10-06,109.459999,110.190002,107.940002,108.139999,105.784676,11521400
2022-10-07,107.519997,107.709999,105.269997,105.980003,103.671722,11681100
2022-10-10,106.730003,107.309998,104.519997,104.989998,102.703278,8931700
2022-10-11,104.370003,104.540001,101.849998,101.959999,99.739281,12739700
2022-10-12,101.800003,104.730003,101.279999,103.610001,101.353340,13181000
2022-10-13,101.980003,109.900002,101.760002,109.370003,106.987892,22398700
2022-10-14,111.959999,115.239998,110.720001,111.190002,108.768242,33387100
2022-10-17,115.410004,117.010002,114.320000,115.860001,113.336533,22276300
2022-10-18,119.660004,120.139999,116.959999,118.839996,116.251625,21539700
2022-10-19,117.989998,118.830002,115.669998,116.510002,113.972374,17072000
2022-10-20,117.160004,118.709999,115.650002,116.129997,113.600639,12207400
2022-10-21,116.459999,122.389999,116.330002,122.230003,119.567787,20593300
2022-10-24,122.070000,123.099998,121.330002,122.379997,119.714516,12624200
2022-10-25,121.849998,123.269997,120.889999,122.699997,120.027542,11289100
2022-10-26,123.000000,125.199997,122.879997,124.110001,121.406845,11667000
2022-10-27,125.199997,126.199997,124.209999,124.599998,121.886169,10727600
2022-10-28,125.290001,126.279999,124.050003,126.080002,123.333939,11859500
2022-10-31,125.699997,127.430000,125.589996,125.879997,123.138290,13295200
2022-11-01,126.870003,128.279999,126.330002,128.149994,125.358841,13386900
2022-11-02,127.650002,130.360001,126.639999,126.970001,124.204552,16546100
2022-11-03,126.309998,128.179993,125.910004,127.199997,124.429543,12474400
2022-11-04,129.490005,130.830002,128.460007,130.679993,127.833740,14953200
2022-11-07,131.000000,132.289993,130.479996,131.369995,128.508713,12011200
2022-11-08,131.240005,132.059998,130.139999,131.449997,128.586975,9884100
2022-11-09,131.320007,131.429993,129.220001,129.740005,126.914238,9494000
2022-11-10,132.630005,135.250000,132.529999,135.080002,132.137909,16351600
2022-11-11,135.190002,136.169998,133.779999,135.300003,132.353119,10704700
2022-11-14,134.800003,135.729996,133.910004,133.910004,130.993393,11085600
2022-11-15,134.679993,135.710007,131.600006,132.940002,130.044525,14038300
2022-11-16,133.000000,133.559998,132.029999,133.119995,130.220612,7893400
2022-11-17,132.000000,132.889999,131.279999,132.539993,129.653229,8820200
2022-11-18,134.570007,134.669998,132.279999,133.839996,130.924911,9468500
2022-11-21,133.740005,134.559998,132.750000,133.050003,130.152130,7800500
2022-11-22,134.000000,135.270004,133.690002,135.039993,132.098770,9185700
2022-11-23,134.940002,136.500000,134.860001,136.479996,133.507416,7316200
2022-11-25,136.479996,137.139999,136.059998,136.740005,133.761749,3220500
2022-11-28,136.070007,136.710007,134.190002,134.350006,131.423813,9906900
2022-11-29,134.660004,136.639999,134.410004,136.559998,133.585678,7925300
2022-11-30,136.089996,138.179993,133.190002,138.179993,135.170380,14761200
2022-12-01,138.179993,138.660004,135.429993,136.240005,133.272644,8858500
2022-12-02,134.490005,135.350006,133.339996,135.160004,132.216187,8931900
2022-12-05,134.240005,134.570007,130.600006,131.369995,128.508713,10154500
2022-12-06,133.389999,135.110001,129.869995,131.589996,128.723907,13966700
2022-12-07,131.309998,133.080002,130.330002,131.500000,128.635880,11739400
2022-12-08,132.330002,132.979996,131.429993,132.880005,129.985825,8907300
2022-12-09,132.199997,133.759995,132.000000,132.160004,129.281509,7957800
2022-12-12,132.399994,134.649994,131.600006,134.210007,131.286865,8841600
2022-12-13,136.889999,137.089996,133.080002,134.080002,131.159698,10025400
2022-12-14,133.779999,135.710007,132.759995,133.410004,130.504288,9966100
2022-12-15,131.149994,132.080002,129.050003,130.100006,127.266388,12087800
2022-12-16,129.149994,129.899994,128.429993,129.289993,126.474014,21133700
2022-12-19,129.649994,131.330002,129.089996,130.059998,127.227242,9017200
2022-12-20,130.970001,132.050003,130.199997,130.690002,127.843529,8549900
2022-12-21,132.179993,132.979996,131.770004,132.160004,129.281509,8051700
2022-12-22,131.100006,131.300003,128.410004,130.660004,127.814186,8648200
2022-12-23,130.580002,131.440002,129.639999,131.279999,128.420685,5091900
2022-12-27,131.570007,132.220001,130.550003,131.740005,128.870667,5411000
2022-12-28,131.850006,133.410004,131.009995,132.460007,129.574966,8827700
2022-12-29,132.929993,133.270004,132.309998,133.220001,130.318420,6585200
2022-12-30,132.809998,134.330002,132.440002,134.100006,131.179276,9292500
